,APINumber,date,published,UploadKey
4701,37125241710000,2012-03-19,2013-06-17 22:19:58.410044,SKY_pdf_60014_13
4702,37125241730000,2012-03-19,2013-06-17 22:19:34.842058,SKY_pdf_60013_13
4703,37125241750000,2011-05-24,2013-06-18 02:19:23.100786,SKY_pdf_59905_13
4704,37125241860000,2011-06-15,2013-06-18 02:19:51.709366,SKY_pdf_59913_13
4705,37125241890000,2011-03-24,2013-06-18 03:19:35.121120,SKY_pdf_59894_13
4706,37125241960000,2012-03-10,2013-06-17 22:19:34.298494,SKY_pdf_60011_13
4707,37125241970000,2012-03-10,2013-06-17 22:19:47.305367,SKY_pdf_60012_13
4708,37125242070000,2011-05-24,2013-06-18 02:20:01.444819,SKY_pdf_59904_13
4709,37125242150000,2011-08-15,2013-06-18 02:19:27.223467,SKY_pdf_59929_13
4710,37125242160000,2011-08-15,2013-06-18 02:19:54.469811,SKY_pdf_59928_13
4711,37125242320000,2011-10-26,2013-06-17 23:19:23.427851,SKY_pdf_59953_13
4712,37125242330000,2011-10-31,2013-06-17 23:20:53.968313,SKY_pdf_59959_13
4713,37125242340000,2011-10-31,2013-06-17 23:19:24.242539,SKY_pdf_59956_13
4714,37125242360000,2011-10-31,2013-06-17 23:20:17.944910,SKY_pdf_59960_13
4715,37125242370000,2011-10-31,2013-06-17 23:20:53.284055,SKY_pdf_59955_13
4716,37125242380000,2011-10-31,2013-06-17 23:19:25.813840,SKY_pdf_59958_13
4717,37125242410000,2011-03-05,2013-06-18 03:19:44.007361,SKY_pdf_59893_13
4718,37125242430000,2011-07-12,2013-06-18 02:19:26.531546,SKY_pdf_59925_13
4719,37125242450000,2011-09-19,2013-06-17 23:20:14.423303,SKY_pdf_59937_13
4720,37125242460000,2011-09-19,2013-06-18 02:19:29.420100,SKY_pdf_59935_13
4721,37125242480000,2011-07-07,2013-06-18 02:19:41.745962,SKY_pdf_59922_13
4722,37125242490000,2011-07-13,2013-06-18 02:19:53.915273,SKY_pdf_59926_13
4723,37125242500000,2011-07-14,2013-06-18 02:19:42.692684,SKY_pdf_59927_13
4724,37125242510000,2011-07-08,2013-06-18 02:19:42.223905,SKY_pdf_59924_13
4725,37125242520000,2011-10-31,2013-06-17 23:19:24.999244,SKY_pdf_59957_13
4726,37125242530000,2011-09-08,2013-06-18 02:19:43.185834,SKY_pdf_59933_13
4727,37125242550000,2011-03-31,2013-06-18 02:19:21.052337,SKY_pdf_59895_13
4728,37125242560000,2011-05-26,2013-06-18 02:19:40.143268,SKY_pdf_59908_13
4729,37125242650000,2012-04-28,2013-06-17 22:19:49.062272,SKY_pdf_60033_13
4730,37125242660000,2012-04-28,2013-06-17 22:19:22.765437,SKY_pdf_60035_13
4731,37125242670000,2012-04-28,2013-06-17 22:19:49.614438,SKY_pdf_60034_13
4732,37125242680000,2012-04-25,2013-06-17 22:19:39.506837,SKY_pdf_60032_13
4733,37125242690000,2012-04-24,2013-06-17 22:19:10.376054,SKY_pdf_60029_13
4734,37125242700000,2012-04-24,2013-06-17 22:19:37.818918,SKY_pdf_60028_13
4735,37125242710000,2012-04-25,2013-06-17 22:19:38.961359,SKY_pdf_60031_13
4736,37125242770000,2011-11-28,2013-06-17 22:19:53.028852,SKY_pdf_59977_13
4737,37125242780000,2011-03-01,2013-06-18 03:19:43.523710,SKY_pdf_59892_13
4738,37125242790000,2012-01-24,2013-06-17 22:19:44.720210,SKY_pdf_60000_13
4739,37125242810000,2012-01-24,2013-06-17 22:19:31.965745,SKY_pdf_59998_13
4740,37125242820000,2012-01-24,2013-06-17 22:19:18.330500,SKY_pdf_59996_13
4741,37125242830000,2012-01-24,2013-06-17 22:19:19.083415,SKY_pdf_59999_13
4742,37125242840000,2012-01-24,2013-06-17 22:19:31.297061,SKY_pdf_59997_13
4743,37125242970000,2012-02-27,2013-06-17 22:19:19.689823,SKY_pdf_60007_13
4744,37125242990000,2011-05-11,2013-06-18 02:19:38.565884,SKY_pdf_59901_13
4745,37125243000000,2011-05-11,2013-06-18 02:19:39.073084,SKY_pdf_59903_13
4746,37125243010000,2011-05-11,2013-06-18 02:19:50.225292,SKY_pdf_59902_13
4747,37125243030000,2011-04-13,2013-06-18 02:19:38.018805,SKY_pdf_59897_13
4748,37125243050000,2012-02-09,2013-06-17 22:19:46.031837,SKY_pdf_60002_13
4749,37125243060000,2012-02-09,2013-06-17 22:19:57.343744,SKY_pdf_60003_13
4750,37125243080000,2011-10-14,2013-06-17 23:19:51.160326,SKY_pdf_59947_13
4751,37125243090000,2011-10-14,2013-06-17 23:20:49.720716,SKY_pdf_59948_13
4752,37125243100000,2011-10-10,2013-06-17 23:20:17.072101,SKY_pdf_59946_13
4753,37125243110000,2011-04-07,2013-06-18 02:19:37.472943,SKY_pdf_59896_13
4754,37125243170000,2011-11-01,2013-06-17 23:19:26.565365,SKY_pdf_59961_13
4755,37125243180000,2011-10-26,2013-06-17 23:20:51.911170,SKY_pdf_59952_13
4756,37125243190000,2011-11-05,2013-06-17 23:20:54.580039,SKY_pdf_59962_13
4757,37125243200000,2011-10-26,2013-06-17 23:20:51.139967,SKY_pdf_59951_13
4758,37125243270000,2011-10-31,2013-06-17 23:20:52.635728,SKY_pdf_59954_13
4759,37125243290000,2011-06-23,2013-06-18 02:19:25.428034,SKY_pdf_59918_13
4760,37125243300000,2012-05-04,2013-06-17 22:19:50.127272,SKY_pdf_60036_13
4761,37125243310000,2012-05-10,2013-06-17 22:19:23.347644,SKY_pdf_60039_13
4762,37125243320000,2012-04-17,2013-06-17 22:19:37.157449,SKY_pdf_60027_13
4763,37125243330000,2012-04-25,2013-06-17 22:19:38.368265,SKY_pdf_60030_13
4764,37125243340000,2012-04-12,2013-06-17 22:19:09.594489,SKY_pdf_60025_13
4765,37125243370000,2012-03-19,2013-06-17 22:19:58.921512,SKY_pdf_60016_13
4766,37125243530000,2012-03-21,2013-06-17 22:19:36.075817,SKY_pdf_60017_13
4767,37125243540000,2012-03-21,2013-06-17 22:19:59.413816,SKY_pdf_60018_13
4768,37125243590000,2012-05-15,2013-06-17 22:19:14.191874,SKY_pdf_60046_13
4769,37125243600000,2012-05-17,2013-06-17 22:19:51.352494,SKY_pdf_60047_13
4770,37125243610000,2012-05-14,2013-06-17 22:19:13.064382,SKY_pdf_60044_13
4771,37125243620000,2012-04-05,2013-06-17 22:19:21.408341,SKY_pdf_60022_13
4772,37125243740000,2011-06-27,2013-06-18 02:19:53.153419,SKY_pdf_59921_13
4773,37125243770000,2012-07-04,2013-06-18 01:20:04.101347,SKY_pdf_60078_13
4774,37125243780000,2012-07-04,2013-06-18 01:20:03.530643,SKY_pdf_60077_13
4775,37125243790000,2012-07-01,2013-06-18 01:20:18.228630,SKY_pdf_60076_13
4776,37125243800000,2012-07-01,2013-06-18 01:20:02.996010,SKY_pdf_60075_13
4777,37125243880000,2012-03-19,2013-06-17 22:19:35.473865,SKY_pdf_60015_13
4778,37125243900000,2012-05-10,2013-06-17 22:19:24.000872,SKY_pdf_60040_13
4779,37125243910000,2012-04-10,2013-06-17 22:19:36.623708,SKY_pdf_60024_13
4780,37125243950000,2011-11-28,2013-06-17 22:19:28.401376,SKY_pdf_59979_13
4781,37125243970000,2011-11-05,2013-06-17 23:19:52.568170,SKY_pdf_59968_13
4782,37125243980000,2011-11-28,2013-06-17 22:19:27.803448,SKY_pdf_59978_13
4783,37125244030000,2012-05-14,2013-06-17 22:19:13.660724,SKY_pdf_60045_13
4784,37125244040000,2011-11-05,2013-06-17 23:19:27.481634,SKY_pdf_59963_13
4785,37125244060000,2012-04-16,2013-06-17 22:19:22.090566,SKY_pdf_60026_13
4786,37125244140000,2012-03-27,2013-06-17 22:19:59.975630,SKY_pdf_60019_13
4787,37125244150000,2012-08-19,2013-06-18 01:19:24.510131,SKY_pdf_60091_13
4788,37125244160000,2012-08-19,2013-06-18 01:19:55.109228,SKY_pdf_60092_13
4789,37125244170000,2012-08-19,2013-06-18 01:20:35.230992,SKY_pdf_60093_13
4790,37125244240000,2012-02-09,2013-06-17 22:19:45.362725,SKY_pdf_60001_13
4791,37125244270000,2011-11-05,2013-06-17 23:19:29.848818,SKY_pdf_59969_13
4792,37125244310000,2012-04-04,2013-06-17 22:19:47.935887,SKY_pdf_60021_13
4793,37125244400000,2012-05-05,2013-06-17 22:19:11.116483,SKY_pdf_60038_13
4794,37125244500000,2012-05-28,2013-06-17 22:19:25.582179,SKY_pdf_60053_13
4795,37125244510000,2012-05-28,2013-06-17 22:19:25.097136,SKY_pdf_60052_13
4796,37125244520000,2012-05-28,2013-06-17 22:19:24.541361,SKY_pdf_60050_13
4797,37125244530000,2012-09-26,2013-06-17 23:19:42.215179,SKY_pdf_60111_13
4798,37125244540000,2012-09-26,2013-06-17 23:21:19.813959,SKY_pdf_60112_13
4799,37125244550000,2012-05-11,2013-06-17 22:19:11.745446,SKY_pdf_60041_13
4800,37125244560000,2012-04-10,2013-06-17 22:19:48.535837,SKY_pdf_60023_13
4801,37125244570000,2011-11-05,2013-06-17 23:20:20.205155,SKY_pdf_59971_13
4802,37125244580000,2011-11-05,2013-06-17 23:19:28.274467,SKY_pdf_59964_13
4803,37125244590000,2011-11-05,2013-06-17 23:20:56.585696,SKY_pdf_59973_13
4804,37125244600000,2012-07-13,2013-06-18 01:20:45.482515,SKY_pdf_60080_13
4805,37125244610000,2012-07-11,2013-06-18 01:20:18.849317,SKY_pdf_60079_13
4806,37125244620000,2011-11-05,2013-06-17 23:20:57.276416,SKY_pdf_59975_13
4807,37125244630000,2012-05-04,2013-06-17 22:19:40.052954,SKY_pdf_60037_13
4808,37125244790000,2012-06-01,2013-06-17 22:19:15.333530,SKY_pdf_60056_13
4809,37125244800000,2012-05-31,2013-06-17 22:19:14.768227,SKY_pdf_60054_13
4810,37125244810000,2012-06-02,2013-06-18 01:20:41.404586,SKY_pdf_60057_13
4811,37125244820000,2012-06-01,2013-06-17 22:19:41.872365,SKY_pdf_60055_13
4812,37125244880000,2012-05-28,2013-06-17 22:19:41.303825,SKY_pdf_60051_13
4813,37125245010000,2012-06-12,2013-06-18 01:20:42.407014,SKY_pdf_60061_13
4814,37125245020000,2012-06-09,2013-06-18 01:19:34.435005,SKY_pdf_60060_13
4815,37125245030000,2012-06-06,2013-06-18 01:20:41.923203,SKY_pdf_60058_13
4816,37125245040000,2012-09-07,2013-06-17 23:19:41.494488,SKY_pdf_60101_13
4817,37125245190000,2012-06-06,2013-06-18 01:19:33.848767,SKY_pdf_60059_13
4818,37125245320000,2012-03-27,2013-06-17 22:19:20.914065,SKY_pdf_60020_13
4819,37125245420000,2012-06-23,2013-06-18 01:19:35.570280,SKY_pdf_60071_13
4820,37125245450000,2012-06-15,2013-06-18 01:20:42.902114,SKY_pdf_60062_13
4821,37125245460000,2012-06-16,2013-06-18 01:20:43.387583,SKY_pdf_60063_13
4822,37125245470000,2012-06-19,2013-06-18 01:19:34.977094,SKY_pdf_60065_13
4823,37125245490000,2012-08-06,2013-06-17 22:19:26.144543,SKY_pdf_60085_13
4824,37125245500000,2012-08-07,2013-06-17 22:19:52.504157,SKY_pdf_60088_13
4825,37125245510000,2012-08-06,2013-06-17 22:19:16.454117,SKY_pdf_60086_13
4826,37125245650000,2012-06-22,2013-06-18 01:20:43.880903,SKY_pdf_60067_13
4827,37125245660000,2012-06-22,2013-06-18 01:20:01.892337,SKY_pdf_60066_13
4828,37125245670000,2012-09-25,2013-06-17 23:20:40.922610,SKY_pdf_60109_13
4829,37125245800000,2012-06-23,2013-06-18 01:20:44.432908,SKY_pdf_60069_13
4830,37125245810000,2012-06-30,2013-06-18 01:20:17.695166,SKY_pdf_60074_13
4831,37125245820000,2012-06-26,2013-06-18 01:20:44.925397,SKY_pdf_60072_13
4832,37125246000000,2012-07-24,2013-06-18 01:20:04.598401,SKY_pdf_60082_13
4833,37125246310000,2012-06-23,2013-06-18 01:20:16.570294,SKY_pdf_60070_13
4834,37125246390000,2012-06-29,2013-06-18 01:20:17.157699,SKY_pdf_60073_13
4835,37125246400000,2012-06-23,2013-06-18 01:20:02.522838,SKY_pdf_60068_13
4836,37125246570000,2012-09-05,2013-06-17 23:20:38.595547,SKY_pdf_60098_13
4837,37125246580000,2012-09-05,2013-06-18 01:19:26.369959,SKY_pdf_60097_13
4838,37125246700000,2012-06-18,2013-06-18 01:20:01.295204,SKY_pdf_60064_13
4839,37125246830000,2012-09-07,2013-06-17 23:21:14.169542,SKY_pdf_60100_13
4840,37125246850000,2012-08-20,2013-06-18 01:19:55.581081,SKY_pdf_60094_13
4841,37125246860000,2012-09-05,2013-06-17 23:20:05.551361,SKY_pdf_60099_13
4842,37125246890000,2012-07-16,2013-06-18 01:20:46.079194,SKY_pdf_60081_13
4843,37125246920000,2012-09-15,2013-06-17 23:20:06.842851,SKY_pdf_60106_13
4844,37125246930000,2012-09-15,2013-06-17 23:21:18.685043,SKY_pdf_60108_13
4845,37125246940000,2012-09-07,2013-06-17 23:21:16.225061,SKY_pdf_60102_13
4846,37125246950000,2012-09-15,2013-06-17 23:21:18.114944,SKY_pdf_60107_13
4847,37125246980000,2012-09-11,2013-06-17 23:20:06.169457,SKY_pdf_60103_13
4848,37125246990000,2012-09-11,2013-06-17 23:21:17.529148,SKY_pdf_60104_13
4849,37125247000000,2012-09-11,2013-06-17 23:20:40.170679,SKY_pdf_60105_13
4850,37125247080000,2012-08-21,2013-06-18 01:19:25.749461,SKY_pdf_60096_13
4851,37125247110000,2012-08-14,2013-06-18 01:19:54.648927,SKY_pdf_60090_13
4852,37125247120000,2012-08-07,2013-06-17 22:19:26.704125,SKY_pdf_60087_13
4853,37125247150000,2012-08-08,2013-06-18 01:19:54.210540,SKY_pdf_60089_13
4854,37125247360000,2012-07-25,2013-06-17 22:19:42.425272,SKY_pdf_60083_13
4855,37125247370000,2012-07-25,2013-06-17 22:19:15.888749,SKY_pdf_60084_13
4856,37125247390000,2012-09-26,2013-06-17 23:21:19.273123,SKY_pdf_60110_13
4857,37125247400000,2012-08-21,2013-06-18 01:19:25.146861,SKY_pdf_60095_13
4858,37125622800000,2011-09-19,2013-06-18 02:19:28.888085,SKY_pdf_59934_13
4859,37129280450000,2011-01-25,2013-06-17 18:20:45.932859,SKY_pdf_59158_13
4860,37129282970000,2011-05-28,2013-06-17 18:20:48.107971,SKY_pdf_59167_13
4861,37129282990000,2011-05-28,2013-06-17 18:20:49.043326,SKY_pdf_59168_13
4862,37129283000000,2011-05-28,2013-06-17 18:21:18.694767,SKY_pdf_59169_13
4863,37129283010000,2011-04-04,2013-06-17 18:20:47.434890,SKY_pdf_59165_13
4864,37129283020000,2011-04-04,2013-06-17 18:19:34.610419,SKY_pdf_59164_13
4865,37129283310000,2012-06-25,2013-06-17 17:21:04.240568,SKY_pdf_59233_13
4866,37129283330000,2012-06-21,2013-06-17 17:20:29.103878,SKY_pdf_59230_13
4867,37129283570000,2011-03-16,2013-07-31 21:55:00.304292,SKY_pdf_59160_13
4868,37129283580000,2011-03-07,2013-07-31 22:22:18.814828,SKY_pdf_59159_13
4869,37129283600000,2011-06-14,2013-06-17 18:21:19.395524,SKY_pdf_59173_13
4870,37129283610000,2011-03-22,2013-06-17 18:20:46.611050,SKY_pdf_59163_13
4871,37129283620000,2011-03-22,2013-06-17 18:20:08.728114,SKY_pdf_59161_13
4872,37129283630000,2011-03-22,2013-06-17 18:21:18.006154,SKY_pdf_59162_13
4873,37129283800000,2011-04-18,2013-06-17 18:19:35.408590,SKY_pdf_59166_13
4874,37129283860000,2011-08-19,2013-06-17 18:19:39.563878,SKY_pdf_59189_13
4875,37129283870000,2011-08-19,2013-06-17 18:20:52.804786,SKY_pdf_59191_13
4876,37129283880000,2011-08-19,2013-06-17 18:19:40.430311,SKY_pdf_59192_13
4877,37129283890000,2011-08-19,2013-06-17 18:20:50.488839,SKY_pdf_59185_13
4878,37129283900000,2011-08-19,2013-06-17 18:21:20.985577,SKY_pdf_59184_13
4879,37129283910000,2011-08-19,2013-06-17 18:20:51.257967,SKY_pdf_59187_13
4880,37129283920000,2011-08-19,2013-06-17 18:20:53.530285,SKY_pdf_59193_13
4881,37129283960000,2011-01-03,2013-06-17 18:21:16.175633,SKY_pdf_59156_13
4882,37129283970000,2011-07-05,2013-06-17 18:20:11.723183,SKY_pdf_59178_13
4883,37129283980000,2011-07-01,2013-06-17 18:20:11.115735,SKY_pdf_59175_13
4884,37129283990000,2011-07-03,2013-06-17 18:19:37.152510,SKY_pdf_59176_13
4885,37129284000000,2011-07-04,2013-06-17 18:19:37.933671,SKY_pdf_59177_13
4886,37129284030000,2010-11-12,2013-06-17 18:21:14.990309,SKY_pdf_59154_13
4887,37129284040000,2010-11-12,2013-06-17 18:21:15.544443,SKY_pdf_59155_13
4888,37129284060000,2011-07-14,2013-06-17 18:21:20.287291,SKY_pdf_59183_13
4889,37129284070000,2011-07-08,2013-06-17 18:20:12.964251,SKY_pdf_59181_13
4890,37129284110000,2011-01-21,2013-06-17 18:20:45.371572,SKY_pdf_59157_13
4891,37129284280000,2011-08-19,2013-06-17 18:20:13.531479,SKY_pdf_59186_13
4892,37129284290000,2011-08-19,2013-06-17 18:20:14.091617,SKY_pdf_59190_13
4893,37129284300000,2011-08-19,2013-06-17 18:20:52.160351,SKY_pdf_59188_13
4894,37129284370000,2011-06-02,2013-06-17 18:20:09.410579,SKY_pdf_59171_13
4895,37129284380000,2011-06-01,2013-06-17 18:19:36.310618,SKY_pdf_59170_13
4896,37129284390000,2011-06-02,2013-06-17 18:20:09.968718,SKY_pdf_59172_13
4897,37129284410000,2011-12-01,2013-06-17 18:19:59.472274,SKY_pdf_59206_13
4898,37129284420000,2011-11-29,2013-06-17 18:19:58.761055,SKY_pdf_59204_13
4899,37129284430000,2011-11-28,2013-06-17 18:21:07.537242,SKY_pdf_59203_13
4900,37129284440000,2011-11-30,2013-06-17 18:21:08.031753,SKY_pdf_59205_13
4901,37129284450000,2011-12-02,2013-06-17 18:19:28.704578,SKY_pdf_59207_13
4902,37129284560000,2011-07-07,2013-06-17 18:20:49.819417,SKY_pdf_59180_13
4903,37129284610000,2011-06-28,2013-06-17 18:20:10.517965,SKY_pdf_59174_13
4904,37129284620000,2011-07-06,2013-06-17 18:20:12.400562,SKY_pdf_59179_13
4905,37129284630000,2011-07-12,2013-06-17 18:19:38.850292,SKY_pdf_59182_13
4906,37129284740000,2012-04-17,2013-06-17 17:19:29.207829,SKY_pdf_59214_13
4907,37129284750000,2012-03-15,2013-06-17 18:19:29.444214,SKY_pdf_59208_13
4908,37129284760000,2012-03-15,2013-06-17 18:21:08.564015,SKY_pdf_59209_13
4909,37129284770000,2012-04-03,2013-06-17 18:20:39.532381,SKY_pdf_59210_13
4910,37129284780000,2012-04-17,2013-06-17 17:21:27.579122,SKY_pdf_59213_13
4911,37129284790000,2012-04-17,2013-06-17 17:20:15.831123,SKY_pdf_59212_13
4912,37129284810000,2012-04-03,2013-06-17 18:21:09.888755,SKY_pdf_59211_13
4913,37129284820000,2012-06-05,2013-06-17 17:20:56.677701,SKY_pdf_59223_13
4914,37129284820000,2012-06-17,2013-06-17 17:20:28.471309,SKY_pdf_59229_13
4915,37129284830000,2012-06-08,2013-06-17 17:19:50.536223,SKY_pdf_59225_13
4916,37129284830000,2012-06-15,2013-06-17 17:21:03.751791,SKY_pdf_59228_13
4917,37129284880000,2012-09-29,2013-06-17 17:19:23.621913,SKY_pdf_59239_13
4918,37129284910000,2012-09-26,2013-06-17 17:21:22.440880,SKY_pdf_59238_13
4919,37129285120000,2012-06-14,2013-06-17 17:19:51.211099,SKY_pdf_59227_13
4920,37129285150000,2012-06-25,2013-06-17 17:20:30.505022,SKY_pdf_59232_13
4921,37129285160000,2012-06-21,2013-06-17 17:20:29.769133,SKY_pdf_59231_13
4922,37129285250000,2011-10-25,2013-06-17 18:21:06.893261,SKY_pdf_59199_13
4923,37129285310000,2011-10-24,2013-06-17 18:19:27.933475,SKY_pdf_59198_13
4924,37129285580000,2012-06-01,2013-06-17 17:20:27.871497,SKY_pdf_59221_13
4925,37129285590000,2012-05-24,2013-06-17 17:21:01.904075,SKY_pdf_59217_13
4926,37129285670000,2011-09-22,2013-06-17 18:21:21.794901,SKY_pdf_59194_13
4927,37129285680000,2011-09-24,2013-06-17 18:20:14.783162,SKY_pdf_59195_13
4928,37129285960000,2011-10-06,2013-06-17 18:19:57.149086,SKY_pdf_59197_13
4929,37129285980000,2011-10-06,2013-06-17 18:20:38.745754,SKY_pdf_59196_13
4930,37129286020000,2012-06-07,2013-06-17 17:19:49.896025,SKY_pdf_59224_13
4931,37129286110000,2012-05-26,2013-06-17 17:21:02.456874,SKY_pdf_59218_13
4932,37129286210000,2012-05-27,2013-06-17 17:20:25.735777,SKY_pdf_59219_13
4933,37129286220000,2012-05-28,2013-06-17 17:21:02.990358,SKY_pdf_59220_13
4934,37129286310000,2011-11-04,2013-06-17 18:19:58.028633,SKY_pdf_59200_13
4935,37129286340000,2011-11-06,2013-06-17 18:21:22.403929,SKY_pdf_59201_13
4936,37129286380000,2012-05-16,2013-06-17 17:20:25.125091,SKY_pdf_59216_13
4937,37129286390000,2012-05-16,2013-06-17 17:21:28.181933,SKY_pdf_59215_13
4938,37129286480000,2011-11-21,2013-06-17 18:21:23.223618,SKY_pdf_59202_13
4939,37129286620000,2012-06-01,2013-06-17 17:20:55.997974,SKY_pdf_59222_13
4940,37129286700000,2012-09-21,2013-06-17 17:20:11.939379,SKY_pdf_59237_13
4941,37129286950000,2012-06-14,2013-06-17 17:20:57.244785,SKY_pdf_59226_13
4942,37129286970000,2012-10-28,2013-06-17 17:21:23.155349,SKY_pdf_59241_13
4943,37129287040000,2012-09-17,2013-06-17 17:19:22.882873,SKY_pdf_59236_13
4944,37129287620000,2012-10-26,2013-06-17 17:19:24.427060,SKY_pdf_59240_13
4945,42003330130000,2011-08-11,2013-07-31 22:02:28.408084,SKY_pdf_21066_13
4946,42003332000000,2011-07-27,2013-07-31 21:10:58.478800,SKY_pdf_21323_13
4947,42003348910000,2011-08-11,2013-07-31 21:32:44.923694,SKY_pdf_21065_13
4948,42003369690000,2012-01-13,2013-07-31 22:40:43.185993,SKY_pdf_18079_13
4949,42003394960000,2011-08-28,2013-07-31 22:02:59.789223,SKY_pdf_20772_13
4950,42003397000000,2011-08-28,2013-07-31 22:03:00.397563,SKY_pdf_20771_13
4951,42003411210000,2011-04-15,2013-07-31 22:27:09.199723,SKY_pdf_22835_13
4952,42003413710000,2011-05-25,2013-07-31 21:46:22.751463,SKY_pdf_22291_13
4953,42003419050000,2011-04-05,2013-07-31 21:32:23.866681,SKY_pdf_22962_13
4954,42003419070000,2011-06-14,2013-07-31 22:40:54.998665,SKY_pdf_21997_13
4955,42003419080000,2011-09-05,2013-07-31 21:33:08.862706,SKY_pdf_20630_13
4956,42003419100000,2011-08-01,2013-07-31 20:55:11.140384,SKY_pdf_21245_13
4957,42003419560000,2011-03-23,2013-07-31 21:32:41.425647,SKY_pdf_23114_13
4958,42003421010000,2011-05-06,2013-07-31 22:40:56.838564,SKY_pdf_22568_13
4959,42003421580000,2012-02-28,2013-07-31 22:37:31.531199,SKY_pdf_31011_13
4960,42003422050000,2012-07-18,2013-07-31 22:07:42.340338,SKY_pdf_12505_13
4961,42003422200000,2012-06-07,2013-07-31 22:07:59.462916,SKY_pdf_13684_13
4962,42003422920000,2011-04-29,2013-07-31 22:02:40.610125,SKY_pdf_22675_13
4963,42003423470000,2012-07-12,2013-07-31 21:49:27.802606,SKY_pdf_12618_13
4964,42003424460000,2012-07-13,2013-07-31 21:14:28.848869,SKY_pdf_12599_13
4965,42003426290000,2012-09-12,2013-07-31 20:53:11.003897,SKY_pdf_31821_13
4966,42003426430000,2011-07-12,2013-07-31 21:46:30.921746,SKY_pdf_21561_13
4967,42003426580000,2011-07-26,2013-07-31 22:02:44.696046,SKY_pdf_21337_13
4968,42003426990000,2012-02-08,2013-07-31 21:46:50.694597,SKY_pdf_17420_13
4969,42003428910000,2011-08-06,2013-07-31 22:30:49.358159,SKY_pdf_21155_13
4970,42003429140000,2011-10-27,2013-07-31 22:31:28.833330,SKY_pdf_19595_13
4971,42003429210000,2011-12-02,2013-07-31 20:59:50.954888,SKY_pdf_18879_13
4972,42003429840000,2012-09-22,2013-07-31 20:52:35.997226,SKY_pdf_32560_13
4973,42003430110000,2011-08-29,2013-07-31 21:33:10.362726,SKY_pdf_20756_13
4974,42003430120000,2012-10-08,2013-07-31 20:51:58.670868,SKY_pdf_33441_13
4975,42003431970000,2012-10-29,2013-07-31 20:51:03.497208,SKY_pdf_35047_13
4976,42003432210000,2012-09-10,2013-07-31 21:30:27.809094,SKY_pdf_32427_13
4977,42003433560000,2011-11-09,2013-07-31 21:00:14.408741,SKY_pdf_19344_13
4978,42003433910000,2011-10-31,2013-07-31 22:31:30.262934,SKY_pdf_19517_13
4979,42003434400000,2011-10-06,2013-07-31 21:33:36.571864,SKY_pdf_20010_13
4980,42003434430000,2012-03-27,2013-07-31 22:32:30.902266,SKY_pdf_15963_13
4981,42003434640000,2012-02-10,2013-07-31 22:31:45.921397,SKY_pdf_17354_13
4982,42003435440000,2012-01-30,2013-07-31 21:33:26.598851,SKY_pdf_17686_13
4983,42003435900000,2012-01-09,2013-07-31 22:02:08.143570,SKY_pdf_18216_13
4984,42003435920000,2012-02-15,2013-07-31 22:03:25.339743,SKY_pdf_17217_13
4985,42003435980000,2012-02-06,2013-07-31 22:32:54.296657,SKY_pdf_17494_13
4986,42003436590000,2012-02-08,2013-07-31 22:33:10.018945,SKY_pdf_17426_13
4987,42003437110000,2012-03-05,2013-07-31 22:14:34.284533,SKY_pdf_16626_13
4988,42003437120000,2012-03-14,2013-07-31 20:56:25.679656,SKY_pdf_16332_13
4989,42003437140000,2012-05-30,2013-07-31 21:13:49.454978,SKY_pdf_13958_13
4990,42003437140000,2012-07-14,2013-07-31 21:14:29.569203,SKY_pdf_12588_13
